size,ttn_score,p_value,fold_change
1,0.0,1.0,
2,0.00360310192983748,0.1028971028971029,3.667894101534665
3,0.007770341214949084,0.2627372627372627,2.027881994771126
4,0.005745264211364644,0.32167832167832167,1.5486005563007614
5,0.004141399600234158,0.36663336663336665,1.2722771821462933
6,0.003641336606781495,0.3826173826173826,1.2101576309557205
7,0.0029283908372816506,0.45854145854145856,1.0661836212042315
8,0.002445865381891145,0.5094905094905094,0.9901689944356912
9,0.0020780795071299344,0.5764235764235764,0.9274985462396352
10,0.0017826992870667918,0.6093906093906094,0.8410269638213048
11,0.0015547967775073211,0.6683316683316683,0.7951102938548676
12,0.001513766986727899,0.6203796203796204,0.8369903009083798
13,0.0013926784518528453,0.7102897102897103,0.7377183316807638
14,0.0012781873799692716,0.7132867132867133,0.7390620537685703
15,0.0012474477817160426,0.6913086913086913,0.7564934029180715
16,0.0012576399565052546,0.6643356643356644,0.8045187315440828
17,0.0011646069128767372,0.6723276723276723,0.7787087193327034
18,0.001080734465743893,0.6773226773226774,0.7765597490369371
19,0.0010045804917748348,0.6883116883116883,0.7559128975649367
20,0.0009350989496744362,0.6953046953046953,0.7446774489830532
21,0.0008736596778993526,0.7122877122877123,0.718996645619197
22,0.0008190665709938032,0.7192807192807192,0.704184744047877
23,0.0007704891162935001,0.7282717282717283,0.708521234166538
24,0.0007271012965771407,0.7382617382617382,0.7063657318618681
25,0.0006879944602338555,0.7522477522477522,0.6960654422583471
26,0.0006527801367704048,0.7822177822177823,0.6900457028177536
27,0.0006207735534830483,0.7942057942057942,0.690147338489546
28,0.0005968034494993079,0.8031968031968032,0.6970931351527022
29,0.0006114194681728026,0.7742257742257742,0.749422908420934
30,0.0005981378637217977,0.7622377622377622,0.7688140330145282
